geneName,geneID,contrast,estimate,SE,df,lower.CL,upper.CL,t.ratio,p.value
CG11828,FBgn0039616,down - control,1.09150892167462,0.400039325425117,127,0.142812025238939,2.0402058181103,2.72850405523178,0.0197476048887489
eIF4E6,FBgn0039622,down - control,0.539535404115357,0.117848522867036,127,0.260056560942439,0.819014247288275,4.57821100332411,3.26913108341653e-05
Pdhb,FBgn0039635,down - control,-0.131903366498443,0.0273003267307927,127,-0.19664633948906,-0.0671603935078254,-4.83156732148797,1.13973458824024e-05
superdeath,FBgn0039640,down - control,-0.316796737855162,0.0947978724802326,127,-0.541610754115013,-0.0919827215953115,-3.34181273869012,0.00311905451731576
rdog,FBgn0039644,down - control,-0.195725147051383,0.0539272424732148,127,-0.323614092752672,-0.0678362013500931,-3.62942991473368,0.00118683538857534
FipoQ,FBgn0039667,down - control,-0.280844948594817,0.0445305909438886,127,-0.38644964978268,-0.175240247406954,-6.30678692202177,1.29689575745218e-08
Zip99C,FBgn0039714,down - control,-0.163914204169859,0.0254504943934348,128,-0.224264699546653,-0.103563708793064,-6.44051159226759,6.57328902420318e-09
CG7903,FBgn0039730,down - control,-0.115929469564381,0.0341553044106595,127,-0.19692908443168,-0.0349298546970823,-3.39418639548711,0.00262787644684448
yellow-h,FBgn0039896,down - control,-0.338496667439163,0.0654983884304823,127,-0.493826690954986,-0.18316664392334,-5.16801520694561,2.6624983956447e-06
Gr47b,FBgn0041241,down - control,-0.659390314640926,0.15091617644382,127,-1.01728939884232,-0.301491230439535,-4.36924874575251,7.5779242156071e-05
yellow-c,FBgn0041713,down - control,-0.33501138205268,0.0815052951750806,127,-0.528301930409399,-0.141720833695961,-4.11030205256046,0.000206870264535808
CG18809,FBgn0042132,down - control,-0.166395693316241,0.0379267061537652,127,-0.256339221697779,-0.0764521649347039,-4.3872961875895,7.0545687869239e-05
Ugt305A1,FBgn0042179,down - control,0.479409001424089,0.183822726821404,127,0.0434717338954881,0.915346268952689,2.60799635449792,0.0273598280476103
Chrac-16,FBgn0043001,down - control,0.231644257326128,0.0643426154413013,127,0.0790551599596412,0.384233354692615,3.60016850010478,0.00131307849319162
FucTC,FBgn0044872,down - control,-3.86123651679488,1.03626806549161,127,-6.31875565335116,-1.40371738023859,-3.72609814523533,0.000846184185977927
Obp56b,FBgn0046880,down - control,2.19878829525392,0.426608789146609,127,1.18708167409742,3.21049491641042,5.15410922417326,2.83077048801594e-06
CCHa1-R,FBgn0050106,down - control,-0.252897590889661,0.059652601155145,127,-0.394364276746262,-0.11143090503306,-4.23950650922871,0.000126005419177844
FBgn0050196,FBgn0050196,down - control,0.825038395357797,0.216284884424048,127,0.312116826007103,1.33795996470849,3.81459110078275,0.000617231818474728
Lerp,FBgn0051072,down - control,-0.201302258173503,0.0466471197477587,127,-0.311926326658105,-0.0906781896889009,-4.31542738891559,9.36950917947987e-05
FBgn0051300,FBgn0051300,down - control,-0.467242581576896,0.130335276378899,127,-0.776333874202559,-0.158151288951232,-3.5849279992208,0.00138372246886409
CG31321,FBgn0051321,down - control,-0.30414566945579,0.0718339972860856,127,-0.474500646960709,-0.133790691950872,-4.23400730777241,0.000128720567329155
sals,FBgn0051374,down - control,-0.214359797606551,0.0493058061689577,127,-0.331288965105373,-0.0974306301077283,-4.34755689567264,8.25639606238937e-05
FBgn0051436,FBgn0051436,down - control,-0.720039954311823,0.132468383859804,127,-1.03418993071751,-0.405889977906139,-5.43556079821935,8.03556314266096e-07
FBgn0051636,FBgn0051636,down - control,-0.288009237643649,0.0938071734472722,127,-0.510473802141794,-0.0655446731455029,-3.07022615712363,0.0073309595834079
CG31777,FBgn0051777,down - control,0.459245086001192,0.0991826524399021,127,0.224032524211171,0.694457647791214,4.63029647527791,2.64035931126783e-05
CG31871,FBgn0051871,down - control,-0.341236306650405,0.0712975844997464,127,-0.510319176356752,-0.172153436944057,-4.7860850973376,1.38078099348737e-05
CG31897,FBgn0051897,down - control,-0.284198151715954,0.0734126878580291,127,-0.458297008261873,-0.110099295170035,-3.87124024481378,0.000502914466892102
CG32196,FBgn0052196,down - control,0.249856611867517,0.0615752647083871,127,0.103830311918196,0.395882911816839,4.05774320339194,0.000252310805839318
zormin,FBgn0052311,down - control,-0.164443504974424,0.0393160203273965,127,-0.257681804547013,-0.071205205401836,-4.18260809728586,0.000156957091690835
CG32333,FBgn0052333,down - control,-0.305514744457365,0.0686182561353567,127,-0.468243562593589,-0.142785926321142,-4.45238281565631,5.44081034438149e-05
sordd2,FBgn0052581,down - control,-0.986718880450993,0.231243621922274,127,-1.53511523174739,-0.438322529154593,-4.26701014388475,0.000113229025527128
CG32650,FBgn0052650,down - control,-1.51531995019152,0.611821547690865,127,-2.96626031174218,-0.064379588640872,-2.4767351786001,0.0384691508287105
Dh31-R,FBgn0052843,down - control,-0.170200100321305,0.0392830619423013,127,-0.263360238784062,-0.0770399618585478,-4.33265870596578,8.75576528596156e-05
CG32982,FBgn0052982,down - control,0.189679073322144,0.0377173168978306,127,0.100232113464317,0.279126033179972,5.02896517893759,4.89173122641962e-06
CG33054,FBgn0053054,down - control,0.390865145442372,0.0946747911362018,127,0.166343017708648,0.615387273176096,4.12850285436661,0.000193041818984052
Sdic2,FBgn0053497,down - control,-4.72620300362212,1.1638820222264,127,-7.48635979853242,-1.96604620871182,-4.06072343533696,0.000249497979595836
His1:CG33837,FBgn0053837,down - control,4.95246239128999,0.881659821882918,127,2.86159810977592,7.04332667280405,5.61720322098069,3.49336148897095e-07
FBgn0053965,FBgn0053965,down - control,-0.526168129214667,0.149594997013355,127,-0.880934024387741,-0.171402234041592,-3.51728426564756,0.00174249572971208
CG33995,FBgn0053995,down - control,-0.721861442647799,0.0811792892093659,127,-0.914378864893568,-0.52934402040203,-8.89218727680749,4.48530101948563e-14
Glyat,FBgn0054010,down - control,0.697408324702086,0.160443688220207,127,0.316914659721898,1.07790198968227,4.34674827310689,8.28278335788246e-05
CG13197,FBgn0062449,down - control,-0.349047538621453,0.0619673370352637,127,-0.496003641657735,-0.20209143558517,-5.63276647539042,3.25040741100402e-07
GstE2,FBgn0063498,down - control,0.45714153745662,0.0734317915493181,127,0.282997376333165,0.631285698580076,6.22538995456206,1.93238096635184e-08
ppk10,FBgn0065110,down - control,0.717543925457077,0.146378688335003,127,0.370405535549613,1.06468231536454,4.90196990845349,8.44981042347204e-06
FBgn0085195,FBgn0085195,down - control,0.850020041447417,0.197110345507267,127,0.382571065426402,1.31746901746843,4.31240703911241,9.48125533952737e-05
FBgn0085400,FBgn0085400,down - control,-0.272787538546387,0.0385640862477261,128,-0.364234159300602,-0.181340917792173,-7.07361602694455,2.63489008389683e-10
CG34393,FBgn0085422,down - control,-0.278287112816151,0.0688551276293978,127,-0.441577673853556,-0.114996551778746,-4.04163237215955,0.000268047674176874
CG40472,FBgn0085736,down - control,-0.674717034879635,0.162894608061733,127,-1.06102307854184,-0.288410991217434,-4.14204646125508,0.000183329469656712
CG42233,FBgn0250755,down - control,-0.192275840965568,0.0512193036074579,127,-0.313742885032684,-0.0708087968984516,-3.75397218281529,0.000766591416345719
CG14034,FBgn0250847,down - control,-0.361966462014701,0.145807726258738,127,-0.707750810168497,-0.0161821138609057,-2.48249164363475,0.0379105632229364
26-29-p,FBgn0250848,down - control,0.245000382111166,0.068403679495293,127,0.0827804344272656,0.407220329795067,3.58168425907594,0.00139921141868771
Ir94d,FBgn0259193,down - control,-0.676171990798908,0.267653203503622,127,-1.31091399576333,-0.0414299858344858,-2.52629888956198,0.0338845039740706
FBgn0259680,FBgn0259680,down - control,-0.223717624615506,0.0525462267404536,128,-0.348319951192933,-0.0991152980380792,-4.25753928480032,0.000116937331021361
Ir40a,FBgn0259683,down - control,-0.983163755756682,0.208986230160378,127,-1.47877650017937,-0.487551011333994,-4.70444275205211,1.94276171557872e-05
Nsun5,FBgn0259704,down - control,-0.127003532953897,0.031050148062568,127,-0.200639241317126,-0.0533678245906687,-4.09027141184568,0.000223180842420456
Diap1,FBgn0260635,down - control,-0.0979973241992128,0.0237212438865677,127,-0.154252469692385,-0.0417421787060401,-4.13120512009509,0.00019106555357018
Sec22,FBgn0260855,down - control,0.194436636126182,0.0389924501190299,127,0.101965686243853,0.286907586008511,4.98652009639396,5.87788999761862e-06
plx,FBgn0261261,down - control,-0.160562454218239,0.0455946911337526,127,-0.26869067867859,-0.0524342297578873,-3.52151643592072,0.00171771147633082
Ccdc56,FBgn0261353,down - control,-0.109482879791936,0.0278380698994812,127,-0.175501115594958,-0.0434646439889137,-3.93284736288331,0.000401484819279929
FBgn0261446,FBgn0261446,down - control,-0.219736454071856,0.0473222646106121,127,-0.3319616347355,-0.107511273408213,-4.64340529515952,2.50153474272707e-05
capt,FBgn0261458,down - control,-0.146335591337772,0.0399886536752118,127,-0.24116904700866,-0.051502135666884,-3.65942780985603,0.00106931877087535
wb,FBgn0261563,down - control,0.363387162082006,0.0806745916950706,127,0.172066634578877,0.554707689585135,4.50435700320017,4.41348032588218e-05
Lmpt,FBgn0261565,down - control,-0.165145305295144,0.0357689185338104,127,-0.249971620722573,-0.080318989867716,-4.61700582697353,2.78869171613794e-05
pdm3,FBgn0261588,down - control,-0.141205610363911,0.036109884444765,128,-0.226832607645446,-0.055578613082376,-3.91044204475106,0.000434397680476373
B9d2,FBgn0261683,down - control,-0.409052016858652,0.103466363178603,127,-0.65442343760264,-0.163680596114665,-3.95347825411192,0.000372099647381496
fwe,FBgn0261722,down - control,-0.157988523730136,0.0389516213560455,127,-0.250362647829931,-0.0656143996303405,-4.05601919072915,0.00025395175279419
SmE,FBgn0261790,down - control,0.231752198274682,0.0442981755016304,127,0.126698672420692,0.336805724128671,5.23164206313986,2.00892737223235e-06
CG42806,FBgn0261975,down - control,0.489896622687928,0.11785633213152,127,0.210399259773303,0.769393985602553,4.15672721039065,0.0001733294919396
CG42847,FBgn0262036,down - control,2.27228252234143,0.4214609474108,127,1.27278405465313,3.27178099002974,5.39144263851954,9.81435843705469e-07
CG17683,FBgn0262115,down - control,-0.209678668088936,0.0421442143100664,127,-0.309624055398526,-0.109733280779347,-4.97526579915035,6.17020163828919e-06
kibra,FBgn0262127,down - control,-0.137492785857417,0.0489304044514813,127,-0.253531684770999,-0.0214538869438341,-2.80996626532594,0.0157306809108013
CG43066,FBgn0262476,down - control,-0.221351763748326,0.0516890899357726,127,-0.343932910363202,-0.0987706171334506,-4.28236914256706,0.000106644500500797
CG43094,FBgn0262540,down - control,-0.423221191482872,0.160684993085815,127,-0.804287113145209,-0.0421552698205356,-2.63385636303228,0.0255378981257144
Tmhs,FBgn0262624,down - control,0.218609652674992,0.0740031143254796,127,0.0431105943947847,0.394108710955199,2.9540601725693,0.0103786920687027
Vha16-1,FBgn0262736,down - control,-0.0745222086682874,0.020849657833009,127,-0.123967361733931,-0.0250770556026443,-3.57426530762076,0.00143525069316519
Mitf,FBgn0263112,down - control,-0.0922501816554229,0.0327688329044222,127,-0.169961766743234,-0.0145385965676114,-2.81518056881952,0.0155003975730313
mEFG1,FBgn0263133,down - control,-0.221065896098834,0.0462545897541229,127,-0.330759076135596,-0.111372716062073,-4.77932886820447,1.42055787603068e-05
fok,FBgn0263773,down - control,0.184082101201115,0.0549889690422345,127,0.0536752612907451,0.314488941111485,3.34761870257524,0.00306067920558473
qin,FBgn0263974,down - control,-1.0385604592898,0.214188749701635,127,-1.5465110260933,-0.530609892486293,-4.84880956976737,1.05946347632724e-05
Flo2,FBgn0264078,down - control,-0.172999050375847,0.0393871190276437,127,-0.266405961162329,-0.079592139589365,-4.39227480066334,6.91642064903908e-05
CG44247,FBgn0265182,down - control,-0.217465629215135,0.0473146042708096,127,-0.329672643313308,-0.105258615116963,-4.59616290924574,3.03763960640691e-05
Sec5,FBgn0266670,down - control,-0.186056303829994,0.0521139244632952,127,-0.309644949388458,-0.0624676582715304,-3.57018408700033,0.00145544554856869
Ak2,FBgn0283494,down - control,0.125744252155077,0.0389523196729185,128,0.0333770174760412,0.218111486834113,3.22815825118884,0.00448373707038074
CG46339,FBgn0285963,down - control,-0.118399885814814,0.0315626070073834,127,-0.193250895223709,-0.0435488764059182,-3.75127079290746,0.000773984145404638
